year,month,date,time,accident_type,day,hit_run,light_condition,severity,speed_zone,longitude,latitude,node_type,lga,state_div,total_persons,fatality,males,females,passengers,old_driver,young_driver,alcohol
2018,January,6/1/18,15.45.00,Collision with object,Saturday,No,Day,Fatal accident,60 km/hr,144.2223,-37.06743,Non-Intersection,MOUNT ALEXANDER,Country,4,1,4,0,3,0,0,Yes
2018,January,6/1/18,13.50.00,Collision with object,Saturday,No,Day,Serious injury accident,100 km/hr,145.87339,-37.51763,Non-Intersection,LAKE MOUNTAIN,Country,1,0,1,0,0,0,1,No
2018,January,6/1/18,19.00.00,Collision with vehicle,Saturday,No,Day,Other injury accident,60 km/hr,146.87386,-36.1486,Intersection,WODONGA,Country,2,0,0,2,0,0,1,No
2018,January,6/1/18,17.50.00,Collision with vehicle,Saturday,No,Day,Other injury accident,100 km/hr,146.12885,-37.06402,Non-Intersection,MANSFIELD,Country,8,0,4,3,5,0,0,No
2018,January,6/1/18,21.45.00,Collision with vehicle,Saturday,No,Unk.,Other injury accident,60 km/hr,145.064,-37.79344,Intersection,BOROONDARA,Metro,7,0,2,2,5,0,1,No
2018,January,7/1/18,00.24.00,Struck pedestrian,Sunday,No,Dark,Other injury accident,80 km/hr,142.09712,-34.23895,Non-Intersection,MILDURA,Country,2,0,2,0,0,0,1,No
2018,January,7/1/18,00.05.00,Collision with object,Sunday,No,Dark,Other injury accident,60 km/hr,144.92666,-37.63102,Non-Intersection,HUME,Metro,2,0,1,1,1,0,0,Yes
2018,January,7/1/18,10.00.00,Collision with object,Sunday,No,Day,Other injury accident,100 km/hr,147.01919,-37.8691,Non-Intersection,WELLINGTON,Country,1,0,0,1,0,0,1,No
2018,January,7/1/18,11.50.00,Collision with vehicle,Sunday,No,Day,Other injury accident,40 km/hr,144.97297,-37.80924,Intersection,MELBOURNE,Metro,2,0,1,1,0,0,1,No
2018,January,7/1/18,14.30.00,No collision and no object struck,Sunday,No,Day,Serious injury accident,80 km/hr,144.61743,-38.13301,Non-Intersection,GEELONG,Country,1,0,1,0,0,0,0,No
2018,January,7/1/18,12.05.00,Collision with vehicle,Sunday,No,Day,Other injury accident,60 km/hr,144.9107,-37.59014,Intersection,HUME,Metro,3,0,1,2,1,0,1,No
2018,January,7/1/18,14.05.00,Collision with object,Sunday,No,Day,Serious injury accident,60 km/hr,145.66541,-36.93206,Non-Intersection,STRATHBOGIE,Country,1,0,1,0,0,0,0,No
2018,January,7/1/18,12.57.00,Collision with object,Sunday,No,Day,Serious injury accident,80 km/hr,145.14188,-37.93005,Non-Intersection,MONASH,Metro,5,0,2,3,4,0,0,No
2018,January,7/1/18,18.00.00,Collision with object,Sunday,No,Day,Other injury accident,80 km/hr,143.95511,-38.57628,Non-Intersection,SURF COAST,Country,1,0,1,0,0,0,0,No
2018,January,7/1/18,16.50.00,Collision with vehicle,Sunday,No,Day,Other injury accident,60 km/hr,145.11349,-37.82493,Intersection,WHITEHORSE,Metro,2,0,2,0,0,0,0,Yes
2018,January,7/1/18,08.25.00,Collision with vehicle,,No,Day,Other injury accident,50 km/hr,144.41397,-38.0241,Intersection,GEELONG,Country,2,0,2,0,0,0,0,No
2018,January,7/1/18,17.44.00,No collision and no object struck,Sunday,No,Day,Serious injury accident,100 km/hr,145.07132,-38.27545,Non-Intersection,MORNINGTON PENINSULA,Metro,1,0,1,0,0,0,0,No
2018,January,7/1/18,19.00.00,Collision with vehicle,Sunday,No,Day,Other injury accident,60 km/hr,144.96412,-37.75546,Intersection,MORELAND,Metro,9,0,5,3,4,0,1,No
2018,January,7/1/18,16.30.00,Collision with object,Sunday,No,Day,Other injury accident,50 km/hr,145.21629,-37.96504,Non-Intersection,DANDENONG,Metro,1,0,0,1,0,0,0,Yes
2018,January,7/1/18,17.20.00,Collision with vehicle,Sunday,No,Day,Other injury accident,80 km/hr,145.29532,-38.13286,Non-Intersection,CASEY,Metro,4,0,2,2,2,0,0,No
2018,January,7/1/18,20.04.00,Collision with vehicle,Sunday,No,Day,Serious injury accident,50 km/hr,145.26453,-38.09575,Non-Intersection,CASEY,Metro,3,0,1,2,1,0,1,No
2018,January,7/1/18,20.18.00,Collision with vehicle,Sunday,No,Dusk/Dawn,Serious injury accident,60 km/hr,145.00365,-37.74037,Intersection,DAREBIN,Metro,2,0,2,0,0,1,0,No
2018,January,7/1/18,20.00.00,Collision with object,Sunday,No,Day,Fatal accident,100 km/hr,147.17827,-36.72297,Non-Intersection,ALPINE,Country,1,1,1,0,0,0,0,No
2018,January,7/1/18,07.50.00,Collision with vehicle,,No,Day,Other injury accident,60 km/hr,144.39841,-38.18221,Non-Intersection,GEELONG,Country,2,0,0,2,0,0,1,No
2018,January,7/1/18,11.30.00,No collision and no object struck,Sunday,No,Unk.,Other injury accident,60 km/hr,145.10586,-37.8158,Non-Intersection,WHITEHORSE,Metro,1,0,1,0,0,0,0,No
2018,January,8/1/18,03.55.00,Collision with object,Monday,No,Dark,Serious injury accident,60 km/hr,144.96383,-37.73044,Non-Intersection,MORELAND,Metro,1,0,1,0,0,0,1,No
2018,January,8/1/18,07.43.00,Collision with vehicle,Monday,No,Day,Serious injury accident,100 km/hr,144.88686,-37.70663,Non-Intersection,HUME,Metro,3,0,1,2,1,0,0,No
2018,January,8/1/18,10.30.00,Collision with object,Monday,No,Day,Other injury accident,70 km/hr,145.29786,-38.03123,Non-Intersection,CASEY,Metro,1,0,1,0,0,1,0,No
2018,January,8/1/18,13.42.00,Collision with vehicle,Monday,No,Day,Other injury accident,40 km/hr,144.96002,-37.81961,Intersection,MELBOURNE,Metro,2,0,2,0,0,0,0,No
2018,January,8/1/18,15.55.00,Collision with vehicle,Monday,No,Day,Other injury accident,40 km/hr,144.95391,-37.81856,Intersection,MELBOURNE,Metro,2,0,2,0,0,0,1,No
2018,January,8/1/18,13.30.00,Collision with vehicle,Monday,No,Day,Other injury accident,60 km/hr,144.90431,-37.79488,Intersection,MARIBYRNONG,Metro,4,0,1,3,1,1,1,No
2018,January,8/1/18,16.50.00,Collision with object,Monday,No,Day,Serious injury accident,80 km/hr,144.94854,-37.62683,Non-Intersection,HUME,Metro,1,0,1,0,0,0,0,No
2018,January,8/1/18,17.15.00,Collision with vehicle,Monday,No,Day,Other injury accident,60 km/hr,143.81927,-37.53571,Intersection,BALLARAT,Country,3,0,1,2,1,0,1,No
2018,January,8/1/18,08.05.00,Collision with vehicle,Monday,No,Day,Other injury accident,50 km/hr,144.99896,-37.80746,Intersection,YARRA RANGES,Metro,3,0,3,0,1,0,1,No
2018,January,8/1/18,18.40.00,Collision with object,Monday,No,Day,Serious injury accident,80 km/hr,145.46587,-37.79585,Non-Intersection,YARRA RANGES,Metro,1,0,1,0,0,0,0,No
2018,January,8/1/18,16.41.00,Collision with vehicle,Monday,No,Day,Serious injury accident,70 km/hr,145.18975,-38.26129,Intersection,MORNINGTON PENINSULA,Metro,2,0,2,0,0,0,0,No
2018,January,8/1/18,23.05.00,Collision with object,Monday,No,Dark,Other injury accident,80 km/hr,146.49775,-38.20827,Non-Intersection,LATROBE,Country,1,0,1,0,0,0,0,No
2018,January,8/1/18,20.00.00,Collision with vehicle,Monday,No,Day,Other injury accident,50 km/hr,145.32716,-38.04555,Intersection,CASEY,Metro,3,0,2,1,2,0,1,No
2018,January,8/1/18,10.15.00,Collision with vehicle,Monday,Yes,Day,Other injury accident,60 km/hr,143.84003,-37.5412,Intersection,BALLARAT,Country,2,0,1,0,0,0,0,No
2018,January,8/1/18,20.50.00,Collision with vehicle,Monday,No,Dusk/Dawn,Other injury accident,60 km/hr,145.25988,-38.03473,Intersection,CASEY,Metro,3,0,2,0,1,0,1,No
2018,January,8/1/18,22.45.00,Collision with vehicle,Monday,Yes,Dark,Other injury accident,70 km/hr,144.77377,-37.7779,Intersection,BRIMBANK,Metro,6,0,3,2,2,0,0,No
2018,January,8/1/18,21.47.00,Struck pedestrian,Monday,Yes,Dark,Serious injury accident,60 km/hr,144.81644,-37.76088,Non-Intersection,BRIMBANK,Metro,2,0,0,1,0,0,0,No
2018,January,8/1/18,16.10.00,Collision with vehicle,Sunday,No,Day,Other injury accident,60 km/hr,144.84711,-37.81454,Non-Intersection,BRIMBANK,Metro,2,0,2,0,0,0,0,No
2018,January,8/1/18,17.50.00,Collision with vehicle,Monday,Yes,Day,Other injury accident,60 km/hr,144.69182,-37.87852,Non-Intersection,WYNDHAM,Metro,2,0,1,0,0,0,0,No
2018,January,8/1/18,15.15.00,No collision and no object struck,Monday,No,Day,Serious injury accident,100 km/hr,143.03363,-38.33993,Non-Intersection,CORANGAMITE,Country,1,0,1,0,0,0,0,No
2018,January,9/1/18,02.22.00,Struck pedestrian,Monday,No,Dark,Serious injury accident,60 km/hr,145.04491,-37.71364,Non-Intersection,DAREBIN,Metro,2,0,2,0,0,0,0,No
2018,January,9/1/18,03.00.00,Collision with object,Tuesday,No,Dark,Serious injury accident,50 km/hr,144.99674,-37.84503,Non-Intersection,STONNINGTON,Metro,1,0,1,0,0,0,0,No
2018,January,9/1/18,06.18.00,Collision with vehicle,Tuesday,No,Day,Other injury accident,60 km/hr,145.30798,-37.802,Non-Intersection,MAROONDAH,Metro,2,0,2,0,0,0,0,No
2018,January,9/1/18,08.44.00,Collision with vehicle,Tuesday,No,Day,Other injury accident,60 km/hr,145.12123,-37.82867,Non-Intersection,WHITEHORSE,Metro,3,0,1,2,0,0,0,No
2018,January,9/1/18,07.02.00,Struck pedestrian,Tuesday,No,Day,Other injury accident,60 km/hr,144.99541,-37.88109,Non-Intersection,PORT PHILLIP,Metro,2,0,1,1,0,0,0,No
2018,January,9/1/18,06.45.00,Collision with object,Tuesday,No,Day,Serious injury accident,100 km/hr,141.2783,-37.44763,Non-Intersection,GLENELG,Country,1,0,1,0,0,0,1,No
2018,January,9/1/18,10.55.00,Collision with vehicle,Tuesday,No,Day,Serious injury accident,50 km/hr,144.96462,-37.79684,Intersection,MELBOURNE,Metro,2,0,1,1,0,0,0,No
2018,January,9/1/18,15.30.00,Collision with vehicle,Tuesday,No,Day,Other injury accident,100 km/hr,142.62206,-38.38406,Intersection,MOYNE,Country,2,0,1,1,0,0,1,No
2018,January,9/1/18,15.40.00,Collision with vehicle,Tuesday,No,Day,Other injury accident,80 km/hr,144.79447,-37.77009,Non-Intersection,BRIMBANK,Metro,2,0,2,0,0,0,0,No
2018,January,9/1/18,14.30.00,Collision with vehicle,Tuesday,No,Day,Other injury accident,80 km/hr,145.14359,-37.9247,Intersection,MONASH,Metro,2,0,2,0,0,1,0,No
2018,January,9/1/18,15.30.00,Struck pedestrian,Tuesday,No,Day,Other injury accident,60 km/hr,145.03325,-37.74887,Non-Intersection,DAREBIN,Metro,5,0,3,2,1,0,1,No
2018,January,9/1/18,16.55.00,Struck pedestrian,Tuesday,No,Day,Serious injury accident,60 km/hr,145.04172,-37.90416,Non-Intersection,GLEN EIRA,Metro,2,0,0,2,0,0,0,No
2018,January,9/1/18,16.01.00,Collision with vehicle,Tuesday,No,Day,Other injury accident,40 km/hr,144.95732,-37.81371,Intersection,MELBOURNE,Metro,4,0,2,2,2,0,1,No
2018,January,9/1/18,16.39.00,Collision with vehicle,Tuesday,No,Day,Other injury accident,80 km/hr,144.41978,-38.17826,Non-Intersection,GEELONG,Country,3,0,1,2,1,1,0,No
2018,January,9/1/18,18.00.00,Collision with vehicle,Monday,Yes,Day,Other injury accident,80 km/hr,145.25094,-37.80016,Non-Intersection,MAROONDAH,Metro,2,0,0,2,0,0,1,No
2018,January,9/1/18,18.01.00,Vehicle overturned,Tuesday,No,Day,Serious injury accident,60 km/hr,145.57771,-38.2771,Non-Intersection,CARDINIA,Metro,1,0,0,1,0,0,1,No
2018,January,9/1/18,18.50.00,Collision with vehicle,Tuesday,No,Day,Other injury accident,50 km/hr,144.79424,-37.74138,Intersection,BRIMBANK,Metro,2,0,2,0,0,0,1,No
2018,January,9/1/18,14.30.00,Collision with object,Tuesday,No,Day,Serious injury accident,100 km/hr,147.37678,-36.1833,Non-Intersection,TOWONG,Country,1,0,0,1,0,0,1,No
2018,January,9/1/18,19.34.00,Struck pedestrian,Tuesday,No,Dusk/Dawn,Serious injury accident,50 km/hr,143.58166,-38.3393,Intersection,COLAC OTWAY,Country,4,0,3,1,0,0,0,No
2018,January,9/1/18,17.38.00,Collision with vehicle,Tuesday,No,Day,Serious injury accident,70 km/hr,145.25033,-38.02587,Intersection,CASEY,Metro,3,0,1,2,1,0,0,No
2018,January,9/1/18,18.15.00,Collision with vehicle,Tuesday,Yes,Day,Other injury accident,60 km/hr,144.79083,-37.79589,Non-Intersection,BRIMBANK,Metro,3,0,1,1,0,0,0,No
2018,January,9/1/18,20.45.00,Collision with vehicle,Tuesday,No,Dusk/Dawn,Other injury accident,60 km/hr,144.94088,-37.71695,Intersection,MORELAND,Metro,5,0,1,4,3,0,1,No
2018,January,9/1/18,19.30.00,Collision with object,Tuesday,No,Day,Other injury accident,50 km/hr,144.97585,-37.74609,Intersection,MORELAND,Metro,1,0,1,0,0,0,0,Yes
2018,January,9/1/18,22.30.00,Collision with vehicle,Tuesday,No,Dark,Other injury accident,60 km/hr,144.3434,-38.11082,Intersection,GEELONG,Country,3,0,1,2,1,0,1,No
2018,January,9/1/18,22.30.00,Collision with vehicle,Tuesday,No,Dark,Fatal accident,100 km/hr,145.77275,-36.43368,Non-Intersection,SHEPPARTON,Country,2,1,1,1,0,0,0,No
2018,January,9/1/18,22.16.00,Struck animal,Tuesday,No,Dark,Serious injury accident,80 km/hr,145.47292,-38.1955,Non-Intersection,CARDINIA,Metro,1,0,1,0,0,0,0,No
2018,January,9/1/18,19.40.00,Collision with vehicle,Tuesday,No,Day,Other injury accident,60 km/hr,144.26989,-36.76186,Intersection,BENDIGO,Country,3,0,0,3,1,0,1,No
2018,January,9/1/18,17.45.00,Collision with vehicle,Tuesday,No,Day,Serious injury accident,100 km/hr,145.40296,-37.63302,Intersection,YARRA RANGES,Metro,6,0,1,3,3,0,0,No
2018,January,9/1/18,12.30.00,Collision with vehicle,Tuesday,No,Day,Other injury accident,50 km/hr,144.75005,-37.88653,Intersection,WYNDHAM,Metro,2,0,2,0,0,0,0,No
2018,January,9/1/18,01.40.00,Collision with vehicle,Tuesday,No,Dark,Other injury accident,100 km/hr,144.7945,-37.8404,Non-Intersection,HOBSONS BAY,Metro,2,0,2,0,0,0,0,No
2018,January,10/1/18,11.15.00,Vehicle overturned,Wednesday,No,Day,Other injury accident,80 km/hr,144.6712,-37.94247,Non-Intersection,WYNDHAM,Metro,1,0,1,0,0,0,0,No
2018,January,10/1/18,11.00.00,No collision and no object struck,Wednesday,No,Day,Serious injury accident,50 km/hr,147.08389,-38.09246,Non-Intersection,WELLINGTON,Country,1,0,1,0,0,0,0,No
2018,January,10/1/18,08.10.00,Collision with vehicle,Wednesday,No,Day,Serious injury accident,70 km/hr,145.16005,-37.91088,Intersection,MONASH,Metro,2,0,2,0,0,0,1,No
2018,January,10/1/18,10.15.00,Collision with vehicle,Wednesday,No,Day,Serious injury accident,70 km/hr,144.93596,-37.80957,Intersection,MELBOURNE,Metro,2,0,1,1,0,0,1,No
2018,January,10/1/18,08.40.00,Vehicle overturned,Wednesday,No,Day,Other injury accident,100 km/hr,144.96126,-37.11008,Intersection,MITCHELL,Country,5,0,2,2,4,0,0,No
2018,January,10/1/18,09.05.00,Collision with vehicle,Tuesday,No,Day,Serious injury accident,100 km/hr,145.23945,-38.07766,Intersection,CASEY,Metro,2,0,1,0,0,0,1,No
2018,January,10/1/18,09.05.00,Vehicle overturned,Wednesday,No,Day,Serious injury accident,80 km/hr,142.25538,-36.66089,Non-Intersection,HORSHAM,Country,1,0,1,0,0,0,0,No
2018,January,10/1/18,12.20.00,Collision with vehicle,Tuesday,No,Day,Other injury accident,50 km/hr,144.96514,-37.69998,Intersection,MORELAND,Metro,2,0,0,2,0,0,1,No
2018,January,10/1/18,12.23.00,Collision with object,Wednesday,No,Day,Fatal accident,80 km/hr,145.27134,-38.07413,Intersection,CASEY,Metro,4,1,3,1,2,1,0,No
2018,January,10/1/18,12.19.00,Collision with vehicle,Wednesday,No,Day,Serious injury accident,60 km/hr,145.02771,-37.74063,Intersection,DAREBIN,Metro,2,0,2,0,0,0,1,No
2018,January,10/1/18,14.37.00,Collision with vehicle,Wednesday,No,Day,Fatal accident,100 km/hr,142.37975,-38.32813,Non-Intersection,MOYNE,Country,4,1,4,0,2,0,0,No
2018,January,10/1/18,15.00.00,Collision with vehicle,Wednesday,No,Day,Other injury accident,60 km/hr,145.01814,-38.37237,Intersection,MORNINGTON PENINSULA,Metro,7,0,2,4,5,1,1,No
2018,January,10/1/18,11.40.00,Collision with vehicle,Wednesday,No,Day,Other injury accident,60 km/hr,144.9741,-37.42259,Non-Intersection,MITCHELL,Country,2,0,0,2,0,0,1,No
2018,January,10/1/18,19.07.00,Struck pedestrian,Wednesday,No,Day,Other injury accident,60 km/hr,145.08134,-37.82405,Intersection,BOROONDARA,Metro,2,0,2,0,0,0,0,No
2018,January,10/1/18,18.30.00,Vehicle overturned,Wednesday,No,Day,Other injury accident,100 km/hr,145.96673,-38.87893,Non-Intersection,SOUTH GIPPSLAND,Country,1,0,1,0,0,0,0,No
2018,January,10/1/18,15.00.00,Collision with object,Wednesday,No,Day,Serious injury accident,50 km/hr,145.35333,-38.0183,Non-Intersection,CASEY,Metro,1,0,0,1,0,0,0,No
2018,January,10/1/18,15.55.00,Collision with vehicle,Wednesday,No,Day,Other injury accident,40 km/hr,144.98308,-37.79883,Intersection,YARRA RANGES,Metro,2,0,1,1,0,0,0,No
2018,January,10/1/18,20.20.00,Struck pedestrian,Wednesday,No,Day,Serious injury accident,60 km/hr,145.00717,-37.87805,Intersection,GLEN EIRA,Metro,2,0,1,1,0,0,0,No
2018,January,10/1/18,19.49.00,Struck pedestrian,Tuesday,No,Dusk/Dawn,Other injury accident,40 km/hr,144.96452,-37.8172,Intersection,MELBOURNE,Metro,2,0,1,1,0,0,0,No
2018,January,10/1/18,06.20.00,Collision with object,Wednesday,No,Day,Serious injury accident,60 km/hr,145.26805,-37.85555,Non-Intersection,KNOX,Metro,1,0,1,0,0,0,0,No
2018,January,10/1/18,14.15.00,Collision with vehicle,Wednesday,No,Day,Other injury accident,100 km/hr,145.21491,-38.23865,Intersection,MORNINGTON PENINSULA,Metro,2,0,0,2,0,0,0,No
2018,January,10/1/18,14.40.00,Collision with vehicle,Wednesday,No,Day,Serious injury accident,60 km/hr,143.85588,-37.564,Intersection,BALLARAT,Country,2,0,1,1,0,0,0,No
2018,January,10/1/18,11.05.00,Collision with object,Wednesday,No,Day,Serious injury accident,50 km/hr,145.27971,-38.10328,Non-Intersection,CASEY,Metro,2,0,1,1,1,1,0,No
2018,January,10/1/18,19.15.00,Struck pedestrian,Wednesday,No,Day,Other injury accident,40 km/hr,145.12544,-38.14337,Non-Intersection,FRANKSTON,Metro,2,0,1,1,0,0,0,No
2018,January,10/1/18,20.30.00,Collision with object,Wednesday,Not known,Day,Serious injury accident,100 km/hr,145.40024,-35.92551,Non-Intersection,MOIRA,Country,1,0,1,0,0,0,0,No
2018,January,10/1/18,06.00.00,Collision with object,Wednesday,No,Day,Other injury accident,50 km/hr,144.94825,-37.81495,Non-Intersection,MELBOURNE,Metro,1,0,0,1,0,0,0,No
2018,January,11/1/18,10.52.00,Collision with vehicle,Thursday,No,Day,Other injury accident,60 km/hr,144.85197,-37.82442,Non-Intersection,HOBSONS BAY,Metro,2,0,2,0,0,0,1,No
2018,January,11/1/18,20.45.00,Collision with vehicle,Thursday,Not known,Dark,Other injury accident,50 km/hr,145.04387,-37.98548,Non-Intersection,BAYSIDE,Metro,1,0,1,0,0,0,0,No
2018,January,11/1/18,13.40.00,Struck pedestrian,Thursday,Yes,Day,Other injury accident,50 km/hr,145.35819,-36.39495,Non-Intersection,SHEPPARTON,Country,2,0,1,1,0,0,0,No
2018,January,11/1/18,13.50.00,Collision with vehicle,Thursday,No,Day,Other injury accident,60 km/hr,145.03208,-36.31463,Intersection,CAMPASPE,Country,2,0,0,2,0,0,0,No
2018,January,11/1/18,16.30.00,No collision and no object struck,Thursday,No,Day,Serious injury accident,100 km/hr,145.06333,-37.8687,Non-Intersection,STONNINGTON,Metro,1,0,1,0,0,0,0,No
2018,January,11/1/18,00.05.00,Collision with vehicle,Thursday,No,Dark,Other injury accident,50 km/hr,145.04794,-37.84093,Non-Intersection,BOROONDARA,Metro,1,0,0,1,0,1,0,No
2018,January,11/1/18,04.10.00,Collision with vehicle,Thursday,No,Dark,Serious injury accident,60 km/hr,145.11277,-37.95942,Intersection,KINGSTON,Metro,2,0,2,0,0,0,0,No
2018,January,11/1/18,06.16.00,Collision with object,Thursday,No,Day,Other injury accident,50 km/hr,144.33521,-38.16266,Non-Intersection,GEELONG,Country,1,0,0,1,0,0,1,No
2018,January,11/1/18,07.15.00,Collision with vehicle,Thursday,No,Day,Other injury accident,60 km/hr,144.9842,-37.85067,Intersection,STONNINGTON,Metro,2,0,1,1,0,0,0,No
2018,January,11/1/18,06.30.00,Collision with vehicle,Thursday,No,Day,Other injury accident,80 km/hr,145.08419,-37.65398,Intersection,WHITTLESEA,Metro,2,0,1,1,0,0,0,No
2018,January,11/1/18,08.55.00,Collision with vehicle,Thursday,No,Day,Other injury accident,60 km/hr,144.86267,-37.79593,Intersection,MARIBYRNONG,Metro,2,0,0,2,0,1,0,No
2018,January,11/1/18,12.20.00,Collision with vehicle,Thursday,No,Day,Other injury accident,80 km/hr,144.96391,-37.82692,Intersection,MELBOURNE,Metro,4,0,1,3,1,0,1,No
2018,January,11/1/18,10.55.00,Struck pedestrian,Thursday,No,Day,Serious injury accident,50 km/hr,145.25513,-38.50148,Non-Intersection,BASS COAST,Country,4,0,2,2,2,0,0,No
2018,January,11/1/18,06.40.00,Collision with object,Wednesday,No,Day,Other injury accident,80 km/hr,145.34332,-38.04635,Non-Intersection,CASEY,Metro,1,0,1,0,0,0,0,No
2018,January,11/1/18,12.30.00,Collision with vehicle,Wednesday,No,Day,Other injury accident,50 km/hr,145.40231,-36.37939,Non-Intersection,SHEPPARTON,Country,2,0,2,0,0,0,0,No
2018,January,11/1/18,14.30.00,Collision with vehicle,Thursday,No,Day,Other injury accident,60 km/hr,143.81629,-37.55466,Intersection,BALLARAT,Country,10,0,4,3,7,1,0,No
2018,January,11/1/18,17.16.00,Collision with vehicle,Thursday,No,Day,Other injury accident,70 km/hr,144.9591,-37.69475,Intersection,MORELAND,Metro,2,0,0,2,0,0,0,No
2018,January,11/1/18,17.00.00,Collision with vehicle,Thursday,No,Day,Other injury accident,80 km/hr,145.2879,-37.81825,Intersection,MAROONDAH,Metro,3,0,1,2,1,0,0,No
2018,January,11/1/18,16.10.00,Struck pedestrian,Thursday,No,Day,Other injury accident,50 km/hr,144.95872,-37.82403,Intersection,MELBOURNE,Metro,3,0,0,3,0,0,0,No
2018,January,11/1/18,18.30.00,Collision with vehicle,Thursday,No,Day,Other injury accident,40 km/hr,144.34804,-38.14216,Intersection,GEELONG,Country,3,0,2,1,1,0,1,No
